"id","question_name","category","status"
"","ఫోటో గ్రాఫిక్ కెమెరాలో సూచించబడే F నెంబర్ అనేది దీనికి సంబంధించినది","1","1"
"","ఒక ఫోటో ఎలక్ట్రిక్ ప్లేట్ లో ఈ విధమైన మార్పు గోచరించును","1","1"
"","హబుల్ స్పేస్ టెలిస్కోప్ విశ్వం యొక్క వయస్సును ఈ విధంగా నిర్ధారించింది","1","1"
"","B1 బంతిని క్షితిజ సమాంతరంగానూ, అదే ఎత్తు నుంచి ఆ సమయంలో పేర్కొన్న B2 బంతిని క్షితిజ లంబంగా వదిలివేసిన అవి ఈ విధంగా భూమిని చేరును","1","1"
"","న్యూటన్ మూడవ గమన సూత్రం ప్రకారం చర్యా, ప్రతి చర్య బలాలు
1. ఈ రెండు బలాలు వేరు వేరు వ్యవస్థల మీద పనిచేస్తాయి
2. ఈ రెండు బలాలు ఒకే వేరు వ్యవస్థల మీద పనిచేస్తాయి
3. ఈ రెండు బాలాలు ఎప్పుడు సమానం కావు
4. ఈ రెండు బాలాలు ఎప్పుడూ సమానం
పై వాటిలో సరైనది ఏది?","1","1"
"","ఒక అంతరిక్ష నౌక, పై ఆర్బిట్ నుండి కింది ఆర్బిట్ కు ప్రయాణించినపుడు దాని వేగంలో","1","1"
"","అంతరిక్షంలో అంతరిక్ష యాత్రికుడు తన గమనంలో ఎలాంటి మార్పు చూడవచ్చు","1","1"
"","అంతరిక్ష యాత్రికుడు, న్యూటన్ ఏ గమన సూత్రం ప్రకారం కదులుతాడు","1","1"
"","భౌతిక శాస్త్రవేత్త కెప్లర్, గ్రహాలు ఈ స్థితిలో ప్రయాణిస్తాయని కనుగొన్నాడు","1","1"
"","నీరు గడ్డకడితే దాని యొక్క ఉష్ణం","1","1"
"","ఈ క్రింది ఉద్దీపనలకు కంటిలోని ప్యూపిల్ స్వయంగా నియంత్రణలోకి వస్తుంది","1","1"
"","కాంతి తరంగాల వ్యాకోచంతో రేడియో తరంగాల వ్యాకోచత్వాన్ని పోల్చితే రేడియో తరంగాల వ్యాకోచం","1","1"
"","వర్ణము అనేది దీనికి సంబంధించినది","1","1"
"","లేజర్ కిరణ పుంజ్యాలు చేసే అనువర్తనాలు ఈ క్రింద ఇవ్వబడ్డాయి
1. హాలో గ్రాఫీ
2. మెడికల్ సోనో గ్రఫి
3. శస్త్ర చికిత్స
4. థర్మోన్యూక్లియర్ చర్యలు అదుపులో ఉంచుటకు
పై వానిలో సరైనవి ఏవి?","1","1"
"","ఆల్ట్రాసోనిక్స్ అనేవి ఈ క్రింది వాటిలో ఉపయోగపడతాయి","1","1"
"","ఒక శబ్ద తరంగ పౌనఃపున్యాలు వీటికి సంబంధించినవి","1","1"
"","ఎలక్ట్రాన్ మైక్రోస్కోప్ ను ఉపయోగించి క్రింది దృష్యాలను చూడవచ్చు","1","1"
"","యురేనియం-235 రేడియో ధార్మిక మూలకం ఈ క్రింది వానిని గ్రహించిన తర్వాత విచ్చితి చర్యలు జరుపును","1","1"
"","హైడ్రోజన్ బాంబు అనేది ఈ క్రింది సూత్రం ద్వారా పనిచేస్తుంది","1","1"
"","పాజిట్రాన్ అనేది ఒక ప్రాథమిక కణం ఇది
1. ఒక ఎలక్ట్రాన్ తో సమానమైన భారం కలిగినది
2. సమానమైన విద్యుత్ ఆవేశం కాని ఎలక్ట్రానిక్ వ్యతిరేకి
3. ప్రోటాన్ తో సమానం
4. ప్రోటాన్ ద్రవ్యరాశికి సమానం 
పై వాటిలో సరైన క్రమం","1","1"
"","రేడియో ధార్మికత అనేది ఈ క్రింది వాని ధర్మం","1","1"
"","అల్ట్రా వైలేట్ తరంగాల సూచికలు ఈ క్రింది వానిలో ఉపయోగపడతాయి","1","1"
"","వేడి సూప్ పైన వెన్న చుక్కలు చుక్కలుగా పైకి తేలియాడుతుంది, అది చల్లారిన తర్వాత వెన్న లోపటి పొరల్లో వ్యాపిస్తుంది, దీనికి కారణం","1","1"
"","చంద్ర మండలంపై ఆస్ట్రోనాట్ స్ట్రాను ఉపయోగించి నారింజ రసాన్ని తాగలేరు ఎందుకనగా","1","1"
"","టి.వి లకు ఉపయోగించే రిమోట్ లు ఈ క్రింది వానిని కలిగి ఉంటాయి","1","1"
"","ఒక తాడు చివర రాయిని కట్టి వృత్తాకార మార్గంలో తిప్పుచున్న క్రమంలో ఒకవేళ తాడు పొడవును మరియు రాయి వేగాన్ని రెండింతలు చేస్తే తాడులోని తలతన్యత బలం ఈ క్రింది విధంగా ఉండవచ్చు","1","1"
"","ఈ క్రింది వానిలో ప్రాథమిక భౌతిక రాశి కానిది","1","1"
"","కలర్ టీవీ తెరపై కనిపించే వివిధ రంగులకు ఇవి మూలాలు","1","1"
"","డైనమో అనేది విద్యుత్ ను జనింపజేసే యంత్రము వాస్తవంగా ఇది ఒక ","1","1"
"","750 వాట్లలో వున్నా విద్యుత్ ఇస్త్రీ పెట్టెను 220 వోల్టేజ్ వద్ద ఉపయోగించినపుడు ఆంపియర్ లలో ఈ విధమైన పరిమాణంలో కరెంట్ వస్తుంది","1","1"
"","క్రింది వానిలో కణము-ప్రతికణము జంట","1","1"
"","పరమాణువులో కేంద్రకం స్థిరత్వాన్ని కలిగి ఉంటుంది, దీనిలో ప్రోటాన్ ల మధ్య స్థిర విద్యుత్ ఆకర్షణలు","1","1"
"","కాంతి కిరణ పుంజాలు సరైన బుజు మార్గంలో ప్రయాణించక పోవడాన్ని ఈ దృగ్విషయం తెలియపరుస్తుంది","1","1"
"","కంప్యూటర్ యంత్ర బాషలో సమాచారం మొత్తం రెండు ప్రాథమిక గుర్తులయిన 1, 0 చే సూచించబడతాయి. ఈ గుర్తులను క్రింది విధంగా పిలుస్తారు","1","1"
"","ఒక బైట్ ఈ క్రింది వానికి సమానము","1","1"
"","1 KB మరియు 1 MB లు వరుసగా వీటికి సమానం","1","1"
"","ఒక 100 మీటర్ల పొడవున్న రైలు గంటకు 90 కి.మీ వేగంతో ప్రయాణిస్తుంది. అదే దిశలో వేరొక ట్రాక్ లో మరొక రైలు గంటకు 126 కి.మీ వేగంతో పోవుచు, మొదటి రైలును 30 సెకన్ల కాలమ్లో దాటింది. ఈ రైలు యొక్క పొడవును కనుగొనుము","1","1"
"","ఒక నీటి తొట్టిలో దాని చివర అంచు వరకు నీతని పోసి దానిలో ఐస్ ముక్కలు వేసినచో నీటిలో ఆ ఐస్ ముక్కలు తెలియాడును. ఈ స్థితిలో వున్నా ఐస్ ముక్కలు క్రమంగా కరుగుచున్నప్పుడు ఈ మార్పులు జరుగుతాయి","1","1"
"","వాషింగ్ మిషన్ పనిచేసే సూత్రం","1","1"
"","ఈ క్రింది భౌతిక రాశులలో సదిశ రాశికానిది","1","1"
"","ఈ క్రింద వివరింపబడిన దృగ్విషయాలలో తలతన్యతా బలంకు కారణం కానిది","1","1"
"","ఈ క్రింది విషయాన్ని పరిశీలించండి
1. ఒక వ్యక్తి ఒక నాణాన్ని బకెట్ లోని నీటిలో చూసినట్లయితే ఆ నాణం దగ్గరగా కనిపిస్తుంది
2. ఒక వ్యక్తి నీటి ఉపరితలంపై నుంచి అడుగున ఉన్న నాణాన్ని చూసినట్లయితే ఆ నాణెం వాస్తవంగా ఉన్నదానికంటే ఇంకా ఎత్తులో ఉన్నట్లుగా కనిపిస్తుంది
పై వాటిలో సరైన దానిని గుర్తించండి","1","1"
"","ఎండోస్కోపీ అనేది దేహంలోని అంతర భాగాలను లేదా ఆహార వాహికలోని భాగాలను ప్రదర్శించగలిగే సామర్థ్యం ఉన్న పరికరం. ఇది క్రింది భౌతిక సూత్రంపై పని చేస్తుంది","1","1"
"","అత్యల్ప ఉష్ణోగ్రతల వినియోగం ఈ క్రింది అనువర్తనాలలో గమనించగలము","1","1"
"","ఈ క్రింద పేర్కొన్న శాస్త్రవేత్తల్లో ఎవరు మొదటి సారిగా వాయు, దుమ్ముకణాల నుండి భూమి పుట్టుక సిద్దాంతాన్ని ప్రతిపాదించాడు","1","1"
"","సాధారణ ఉప్పు ఏ పద్ధతి ద్వారా సముద్రం నుండి లభించును","1","1"
"","ముడి ఇంధనం నుండి గ్యాసోలిన్ ఏ ప్రక్రియ ద్వారా లభిస్తుంది","1","1"
"","బారజలాన్ని విద్యుత్ కెటిల్ తో వేడి చేసినప్పుడు ఏర్పడే తెల్లని స్కేలులో కలిగి ఉండేది","1","1"
"","ఉతికే సోడ ఒక  ","1","1"
"","కార్బోరండమ్ దేని సమ్మేళనం","1","1"
"","కఠిన జలము సబ్బుతో నురగనివ్వదు ఎందుకనగా","1","1"
"","బండరాళ్ల నుంచి ప్రవహించడం వలన నీరు కఠినంగా మారును, ఎందుకంటే దీనిలో ఇవి కరిగి ఉండటం వలన","1","1"
"","ఒక మూలకము నుండి మరొక మూలకముగా మారే పద్దతిని ఏమంటారు?","1","1"
"","వంట సోడాని రసాయనికంగా ఏమంటారు?","1","1"
"","బట్టల సబ్బు ఒక ","1","1"
"","కృత్రిమ బట్టల సబ్బులు ఒక","1","1"
"","బట్టల సబ్బు కఠిణ జలంతో నురగనిచ్చును, ఎందుకనగా?","1","1"
"","సున్నపునీరు కలిగి ఉండేది","1","1"
"","వంట నూనెను క్రొవ్వులుగా మార్చే పద్ధతి","1","1"
"","వజ్రము రసాయనికంగా","1","1"
"","గాలిలో నైట్రోజన్","1","1"
"","రెండు ద్రావణాలు ఏ స్థితిలో సమతాస్థితిలో ఉంటాయి","1","1"
"","వంట గ్యాస్ సిలిండర్ లోని గ్యాస్, ఏజెన్సీ వారు ఈ స్థితిలో సరఫరా చేస్తారు","1","1"
"","వంట గ్యాస్ యొక్క సమ్మేళనము","1","1"
"","ఈ క్రింది వానిలో సరైన జత కానిది","1","1"
"","విద్యుత్ బల్బులోపల ఉండే వాయువు","1","1"
"","పరమ శూన్య ఉష్ణోగ్రత","1","1"
"","కార్బన్ డై ఆక్సైడ్ విడుదల కాని ప్రక్రియ ","1","1"
"","వాతావరణంలో అధిక మొత్తంలో ఉండే వాయువు","1","1"
"","ఇనుప గొట్టాలు త్రుప్పు పట్టకుండా ఉండుటకు జింక్ పూత పూస్తారు. ఈ పద్దతిని ఏమంటారు?","1","1"
"","జంతువుల ఎముకల దంతాలలో ఉండే ప్రధాన రసాయన పదార్ధం","1","1"
"","పొడి మంచు ను రసాయనికంగా","1","1"
"","వాతావరణంలో సాధారణంగా ఉందని వాయువు","1","1"
"","ఉత్ప్రేరకము అనేది","1","1"
"","విద్యుత్ ఘటములలో ఉపయోగించు ఆమ్లము","1","1"
"","వెనిగర్' ఆమ్ల స్వభావం కలిగి ఉండుటకు కారణమైన పదార్థం","1","1"
"","నిమ్మకాయ, నారింజ పండులలో ఉండే ఆమ్లం","1","1"
"","ప్రభుత్వం సరఫరా చేయు నీటిని సాధారణంగా శుద్ధి చేయు పద్ధతి","1","1"
"","చక్కర కిణ్వన ప్రక్రియ (పెర్మింటేషన్) లో వెలువడే ప్రధాన పదార్ధం","1","1"
"","జాంతవ కర్బనం పొందే విధానం","1","1"
"","జంతువు రబ్బరును గట్టి పరుచుటకు ఉపయోగించు పదార్థం","1","1"
"","ఫొటోగ్రాఫిక్ ప్లేట్ లను నల్లని పేపరుతో కప్పి ఉంచుటకు కారణము","1","1"
"","క్లోరినేషన్ అనునది","1","1"
"","కేవలం కార్బన్ ను మాత్రమె కలిగి వుండే పదార్ధం","1","1"
"","ఆభరణాల తయారీలో బంగారానికి కలిపే లోహం","1","1"
"","ఈ క్రింది మూలకములతో అత్యధిక పదార్థాలు ఏర్పడును","1","1"
"","గోబర్ గ్యాస్ ప్రధానంగా కలిగి ఉండునది","1","1"
"","భార జలము","1","1"
"","వినైల్ క్లోరైడ్ నుంచి PVC (పాలివినైల్ క్లోరైడ్) ప్లాస్టిక్ పొందే పద్దతి","1","1"
"","పరిశ్రమలలో పాలిమరికరణం ప్రక్రియ ద్వారా క్రింది ఏ పదార్థాన్ని ఉపయోగించి పాలిథీనన్ తయారు చేస్తారు","1","1"
"","సహజ రబ్బరు క్రింది వాటిలో దీని పాలిమర్","1","1"
"","ప్లాస్టిక్ పరిశ్రమలో ఉపయోగించు PVC పదం పూర్తి పేరు","1","1"
"","pH అనునది దేనిని సూచించును","1","1"
"","హైడ్రోక్లోరిక్ ఆమ్ల జల ద్రావణం యొక్క pH సుమారుగా","1","1"
"","pH విలువ 12 గల జల ద్రావణం","1","1"
"","ఖనిజాలు, రాళ్ళలో అధిక పరిమాణంలో ఉండే మూలకాలు","1","1"
"","అగ్ని ప్రమాదాలు సంభవించినప్పుడు ఉపయోగించు వాయువు","1","1"
"","జల ద్రావణంలో ఏ వాయువు బలమైన ఆమ్ల గుణాన్ని కలిగి వుంటుంది","1","1"
"","ఈ క్రింది వానిలో 'సిలికాన్' ను కలిగి ఉండునది","1","1"
"","పారిశ్రామికంగా బాక్సైట్ నుండి అల్యూమినియం లోహాన్ని ఈ ప్రక్రియ ద్వారా తయారు చేస్తారు","1","1"
"","సహజ వాయువులో అధిక మొత్తంగా ఉండి హైడ్రోజన్ తో పాటు కలిగి ఉండేది","1","1"
"","స్టైరైన్ లో హైడ్రోజన్ మూలకముతో పాటు ఉండే మూలకము ","1","1"
"","వ్యాపారాత్మకంగా ఇథిలీన్ మరియు స్టెరైన్ యొక్క ఉపయోగం","1","1"
"","చల్లని నీటిలో పూర్తిగా రూపాంతరం చెందనిది","1","1"
"","జలం కన్నా ఈ క్రింది ఏ జల ద్రావణం అధిక విద్యుత్ వాహకత కలిగి ఉండును","1","1"
"","ఈ క్రింది ఏ వాయువును అధిక పీడనం వద్ద అధిక ఉష్ణోగ్రతల వద్ద వేడి చేసిన మెత్తని మైనము వంటి ఘనంగా మారును","1","1"
"","సముద్ర జలంలో సమృద్ధిగా లభించే సమ్మేళనం","1","1"
"","చక్కెరలను పులియ పెట్టుట (కిణ్వ ప్రక్రియ) ద్వారా వెలువడే వాయువు","1","1"
"","వ్యాపార సరళిలో అమ్మోనియా ఉత్పత్తి ముఖ్యమైనది ఎందుకనగా","1","1"
"","ఎరువులలో ఉండని మూలకం","1","1"
"","సహజంగా దొరికే ఖనిజ వనరులలో అత్యంత శక్తినిచ్చే అత్యంత ముఖ్యమైన ఖనిజం","1","1"
"","పెట్రోలు వలన కలిగే మంటలను చల్లార్చడానికి నీరు ప్రభావం చూపదు, ఎందుకనగా","1","1"
"","ఈ క్రింది వాటిలో పాలిమర్ కానిది","1","1"
"","ఈ క్రింది ప్రక్రియలో రసాయనిక మార్పు జరుగును","1","1"
"","లిక్విడ్ నూనె కలిపిన కాస్టిక్ సోడా ద్రావణంను వేడి చేయగా వచ్చే పదార్ధం యొక్క ఉపయోగం","1","1"
"","సల్ఫ్యూరిక్ పారిశ్రామికంగా తయారు చేయడానికి ఉపయోగించే రెండు వాయువులు","1","1"
"","అమ్మోనియా తయారీలో ఉపయోగించే వాయువు","1","1"
"","భూమి పొరలలో శుద్ధ స్థితిలో లభించే లోహం","1","1"
"","ఈ క్రింది వాటిలోని నీటి యొక్క శుద్ధ స్థితి ఏది?","1","1"
"","ప్యారాసిటమాల్ ఒక","1","1"
"","క్లోరోమైసిటిన్ అనేది ఒక ","1","1"
"","పారిశ్రామికంగా శాఖాహార నెయ్యిలను తయారు చేయడంలో ఉపయోగించే ప్రక్రియ","1","1"
"","రసాయనికంగా చెరకు ఒక","1","1"
"","ఆక్సీకరణ చర్యలో జరిగే ప్రక్రియ","1","1"
"","హైడ్రోజన్ ఎన్ని ఐసోటోపులుగా లభిస్తుంది","1","1"
"","సముద్ర అంతర భాగంలో శ్వాస కొరకు ఉపయోగించే రసాయన మిశ్రమం","1","1"
"","కెల్విన్ మాపకంలో నీటి మరుగు స్థానం ఉష్ణోగ్రత","1","1"
"","చెడిపోయిన కిడ్నీలకు చేసే డయాలసిస్ లో ఇమిడి ఉన్న ప్రక్రియ","1","1"
"","పాలు దేనికి ఉదాహరణ","1","1"
"","తుపాకీ మందు వేటి యొక్క మిశ్రమం","1","1"
"","ఆహార నిల్వకారినిలు","1","1"
"","బట్టలను వర్ణ రహితం చేసే కారకం","1","1"
"","ఉష్నానని విడుదల చేసే రసాయన్ చర్యలను ఏమంటారు","1","1"
"","ఘన పదార్థాన్ని వేడి చేసినప్పుడు వాయువుగా మారే ప్రక్రియ","1","1"
"","రసాయన సమ్మేళనంలో అతి చిన్న భాగం","1","1"
"","సిలవ్ర్ హాలైడ్ ను ఫొటోగ్రాఫిక్ ప్లేట్లలో ఉపయోగిస్తారు, ఎందుకనగా","1","1"
"","ఫోటోగ్రఫీలలో ఉపయోగించే హైపో రసాయనికంగా","1","1"
"","రాత్రివేళలో చెట్టు కింద నిద్రించుట అనుకూలం కాదు, ఎందుకంటే చెట్టు ----- విడుదల చేస్తుంది","1","1"
"","కృత్రిమంగా ఆకుపచ్చ పండ్లను పండించుటకు ఉపయోగించు వాయువు","1","1"
"","గృహోపకరణాల కోసం విరివిగా ఉపయోగించు శుద్ధ లోహం","1","1"
"","ప్రాథమిక బంగారం యొక్క స్వచ్ఛత","1","1"
"","టెట్రా ఈథైల్ లెడ్ ను పెట్రోల్ లో కలపడం వలన","1","1"
"","సెర్పిసెల్ ఒక ","1","1"
"","ఆంటి మలేరియల్ మందుగా ఉపయోగపడేది","1","1"
"","ఆస్పిరిన్ యొక్క రసాయనిక సంఘటనం","1","1"
"","మొట్టమొదటగా మానవుడు ఉపయోగించిన ఆమ్లం ఏది?","1","1"
"","హిప్నోటిక్ గా ఉపయోగపడే ఆమ్లం ఏది?","1","1"
"","ఎక్కువగా సాగు గుణం కలిగిన లోహం","1","1"
"","కృత్రిమంగా , పరిశ్రమలలో గ్యాసోలిన్ ని తయారు చేసే పద్ధతి","1","1"
"","వర్షపు నీరు కన్నా నది జలాలు కఠిన జలం ఎందుకనగా","1","1"
"","మానవుని రక్తం యొక్క pH విలువ సుమారుగా","1","1"
"","రాతినార పరిశ్రమలో కలిగే వాయు కాలుష్యం వలన కార్మికులకు ముఖ్యంగా వ్యాధికి గురయ్యే భాగం","1","1"
"","శరీరంలో DNA విధి","1","1"
"","ఏ రోగికి డయాలసిస్ చేస్తారు","1","1"
"","టర్పెన్టైన్ ఆయిల్ ని ఇచ్చు చెక్క","1","1"
"","కేంద్రీయ ఔషధ పరిశోధన సంస్థ CRDI, ఇండియా ఎక్కడ కలదు","1","1"
"","ఎంజైమ్ లు వీటితో తయారవుతాయి","1","1"
"","ఉమ్మినీరు యొక్క గుణం","1","1"
"","నైట్రోజన్ స్థాపనకు కారణమైన బ్యాక్టీరియా దేని వేరులో కనుగొన్నారు","1","1"
"","ఇసుకలో అడుగు ముద్రలను గుర్తించడానికి ఉపయోగించే పదార్ధం","1","1"
"","పేపరు మీది పాత వేలిముద్రలను వృద్ధి చేయుటకు ఉపయోగించేది","1","1"
"","అబ్సల్యూట్ ఆల్కహాల్ ఒక","1","1"
"","మానవుని శరీరాన్ని బలహీన పరచకుండా కావలసిన గరిష్ట ఆల్కహాల్ గాడత శాతం","1","1"
"","తరంగ మరియు కణ స్వభావం కలిగినవి. ద్వంద్వ స్వభావం కలిగిన గుణాలు","1","1"
"","ఈ క్రింది దేని లోపం వలన 'అనీమియా' వస్తుంది","1","1"
"","రెసర్పిస్' అనే ఔషధం దేనికి ఉపయోగిస్తారు?","1","1"
"","సూది మందును (ఇంజెక్షన్) స్టెరిలైజేషన్ చేయడానికి ఉపయోగించే పద్ధతి","1","1"
"","పార్మాలిన్ అనే ద్రావణి ఒక","1","1"
"","క్రింది ఏ పదార్థం పురుగుమందుగా ఉపయోగించబడదు","1","1"
"","గ్రామాలలో విద్యుదీకరణకి మరియు పంటకి ఆర్ధికంగా సరియైనది","1","1"
"","టేప్ రికార్డుల యొక్క టేప్ లపై దేనితో పూత పూస్తారు","1","1"
"","నీటిలో గల ఉతికే సొడ ద్రావణం ఒక","1","1"
"","క్రింది వాటిలో పేలుడు పదార్ధం ఏది?","1","1"
"","హాస్పిటల్ లలో శ్వాసక్రియలలో ఉపయోగించే ఆక్సిజన్ ట్యూబ్ లలో ఆక్సిజన్ మరియు --------- ఉంటాయి","1","1"
"","ఎన్ని రోజులకొకసారి ఇండియన్ సైన్స్ కాంగ్రెస్ అసోసియేషన్ జరుపబడును","1","1"
"","ఫ్లోరోసెంట్ ట్యూబ్ లలో సాధారణంగా ఉపయోగించే పదార్ధం","1","1"
"","భూమిపై పొరలలో అల్యూమినియం ఏ రూపంలో ఉంటుంది","1","1"
"","టైఫాయిడ్ కి సాధారణంగా వాడే ఔషధం","1","1"
"","వేటి వయస్సుని నిర్ధారించుటకు రేడియో కార్బన్ డేటింగ్ ని ఉపయోగిస్తారు","1","1"
"","మానవుని మనుగడకి ఓజోన్ ముఖ్యమైనది, ఎందుకనగా","1","1"
"","వాతావరణంలోని వాయువులు మండుటకు సహకరించునది","1","1"
"","మానవుని శరీరంలో రోగాన్ని నిరోధించుటకు పోరాడేది సాధారణంగా","1","1"
"","వడదెబ్బ తగిలినప్పుడు సాధారణంగా శరీరం నుండి కోల్పోయేది","1","1"
"","ఈ క్రింది వానిలో ఏది తొందరగా మంటలను అంటుకునే గుణం తక్కువ గలది","1","1"
"","ఐరన్ సమృద్ధిగా లభించే పదార్ధం","1","1"
"","ముత్యం దీనిచే తయారుకాబడును","1","1"
"","గ్యాసోల్ తయారీకి గ్యాసోలిన్ మరియు ______ మిశ్రమం కావాలి","1","1"
"","క్రీడాకారులు సత్వర శక్తికి తీసుకునేది","1","1"
"","ఆహార పదార్థాలని ఉడికించేటప్పుడు ఎక్కువగా నశించేది","1","1"
"","రిఫ్రిజిరేటర్ లలో ఉపయోగించే శీతలీకరణ ఆమ్లం","1","1"
"","సముద్రంలో సమృద్ధిగా లభిస్తున్నప్పటికీ దీని లోపం వలన కొన్ని వ్యాధులు కలుగును, అవి","1","1"
"","అన్ని ఆమ్లాలలో ప్రధానంగా కలిగిన వుండే మూలకం","1","1"
"","ఇథనాల్ ను అధిక పరిమాణంలో తీసుకోవటం వలన ఈ క్రింది ఏ అవయవం దెబ్బ తింటుంది","1","1"
"","తాగే సొడ ","1","1"
"","రెండు లేదా అంతకన్నా ఎక్కువ లోహాల మిశ్రమాన్ని ఏమంటారు","1","1"
"","ఈ క్రింది వానిలో ఏది కుళ్ళిపోకుండా నిరోధించే ఔషధం","1","1"
"","ఆంటి పైరిటిక్ అనే ఔషధం యొక్క ఉపయోగం","1","1"
"","జీవ కణ వ్యవస్థ గురించి తెలిపే రసాయన శాస్త్రంలోని ఒక భాగాన్ని ఏమంటారు?","1","1"
"","బొరిక్ ఆమ్లం అనేది ఒక","1","1"
"","ఆన్ హైడ్రిస్ కాల్షియం క్లోరైడ్ అనేది క్రింది విధంగా పనిచేస్తుంది","1","1"
"","కీమోథెరపీ అనేది ఒక","1","1"
"","DDT అనే రసాయనం ఉపయోగం","1","1"
"","విచ్చితిని అభివృద్ధి చేసే ప్రధాన పదార్ధం ఏది?","1","1"
"","గ్యాసోలిన్ అనే పేరు ఈ క్రింది వాటికి దేనికి సరిపోతుంది","1","1"
"","ఈ క్రింది ఏ నీటిలో సబ్బు తొందరగా నురగనివ్వదు","1","1"
"","బెలూన్ లను పైకి పంపడానికి ఉపయోగించే వాయువు","1","1"
"","జడవాయువులు","1","1"
"","నీలి మందును ఏ పరిశ్రమలో ఉపయోగిస్తారు","1","1"
"","అవిసె నూనె పిండి దేనికి ఉపయోగిస్తారు","1","1"
"","బ్లీచింగ్ యొక్క ముఖ్య పాత్ర","1","1"
"","విచ్చిన్న ఆల్కహాలు","1","1"
"","ఈ క్రింది వాటిలో ఏది కలపటం వలన మిథైల్ ఆల్కహాల్ త్రాగటానికి పనికిరాదు","1","1"
"","మోరడెంట్ అనేది ఒక","1","1"
"","ఏ వర్గీకరణం ప్రకారం మార్ఫిన్ అనేది ఒక డ్రగ్","1","1"
"","పొగాకులో విషపు గుణానికి కారణమైన పదార్ధం","1","1"
"","అధిక సాంద్రత గల ఆమ్లాలను నిల్వ ఉంచడానికి వాడే పాత్రలు ఈ క్రింది దేనితో తయారు చేస్తారు","1","1"
"","యాంటిసెప్టిక్ గా ఉపయోగించే ముదురు ఊదారంగు సమ్మేళనము","1","1"
"","క్రోమియం కలిగిన మిశ్రమ లోహం త్రుప్పు పట్టుటను ఆపడాన్ని ఏమంటారు?","1","1"
"","ఏ స్థానం వద్ద వాయు, ద్రవ మరియు ఘన పదార్థాలు ఏకీభవిస్తాయి","1","1"
"","పెన్సిల్ లో ఉండే లెడ్ దేనితో తయారు చేస్తారు","1","1"
"","యాంటీ బాడీస్ అనే పేరు దేనికి ఇస్తారు","1","1"
"","విషానికి విరుగుడు కలిగించే ఔషధము","1","1"
"","హీమోగ్లోబిన్ అనేది","1","1"
"","ఎక్కువ వాయు కాలుష్యం కలిగించే పదార్ధం","1","1"
"","బెకలైట్ దేని నుంచి తయారవుతుంది","1","1"
"","నేషనల్ కెమికల్ లాబొరేటరీ జాతీయ రసాయన శాస్త్ర పరిశోధనాలయం ఎక్కడ ఉంది?","1","1"
"","పెట్రోలియం ఎక్కడ లభించును","1","1"
"","అధిక నైట్రోజన్ కలిగిన పదార్థము","1","1"
"","చెమటలో ఉండే పదార్థాలు","1","1"
"","కార్బన్ డై ఆక్సైడ్ సైకిల్ అంటే","1","1"
"","క్రోమటోగ్రఫీ' పద్దతిలో రెండు సమ్మేళనాలను వేరు చేయుట దేనిపై ఆధారపడును","1","1"
"","లాలాజలం, పిండి పదార్థాన్ని ఏ విధంగా జల విశ్లేషనం చేస్తుంది?","1","1"
"","శ్వాసక్రియలో ఉపయోగపడే వాయువు","1","1"
"","మానవుడు అధికంగా ఉపయోగించే లోహం","1","1"
"","""వోల్కనైజేషన్"" లో ఉపయోగపడే మూలకం","1","1"
"","ఉత్తమ ఎరువు","1","1"
"","కోడాన్ అనేది ఒక","1","1"
"","మానవ దేహంలో ఎక్కువ మోతాదులో ఉండేది?","1","1"
"","నీటి శాశ్వత కాటిన్యతను తొలగించుటకు ఉపయోగపడని పద్ధతి","1","1"
"","విద్యుదయస్కాంతంగా ఉపయోగపడే లోహం","1","1"
"","విటమిన్ 'C' అనేది","1","1"
"","స్టెయిన్ లెస్ స్టీల్ లో ఉపయోగించే లోహాల జంట","1","1"
"","అంటు వ్యాధులకు ఉపయోగించే ఔషధము","1","1"
"","డయాబెటిక్ రోగి మూత్రంలో ఉండేది","1","1"
"","శాశ్వతంగా రూపాంతరం చెందే పదార్ధం (వేడి, పీడనం వలన)","1","1"
"","""క్రాస్-లింకింగ్"" పాలీమర్ కి ఉదాహరణ","1","1"
"","వేటికి రంగు వేయడానికి FBA రంగును ఉపయోగిస్తారు","1","1"
"","సల్ఫర్ డై ఆక్సైడ్ ను సల్ఫర్ ట్రై ఆక్సైడ్ గా మార్చే పద్ధతి","1","1"
"","కృత్రిమ ఔషధమునకు ఉదాహరణ","1","1"
"","""రాన్ బాక్సి"" కంపెనీ దేనిని తయారు చేస్తుంది","1","1"
"","""వాసోడిలేటర్స్"" అనే ఔషధాలు దేనిని నయం చేయటానికి ఉపయోగిస్తారు","1","1"
"","దేనిని ఎసిటైలేషన్ చేస్తే హెరాయిన్ తయారవుతుంది","1","1"
"","సాల్బుటమోల్ అనే ఔషధమునకు దేనిని నయం చేయుటకు ఉపయోగిస్తారు","1","1"
"","ఆంఫిసిల్లిన్ యొక్క ఉపయోగము","1","1"
"","హృదయ సంబంధమైన జబ్బులకు ఎక్కువగా ఉపయోగించేది","1","1"
"","బంగాళదుంప నాశనం కాకుండా ఉపయోగించేది?","1","1"
"","ప్రకృతి సిద్ధమైన ఫంగస్ నాశన కారిణి","1","1"
"","మొక్క యొక్క పెరుగుదలను అదుపులో ఉంచేది","1","1"
"","నూతన క్రిమిసంహారిని","1","1"
